Unnamed: 0,xuhao,author,content,zan,zhuanfa,pinglun,public_time
141,142,华夏时报,:【证监会就瑞幸咖啡财务造假事件答记者问】证监会在答记者问时表示，“自瑞幸咖啡自曝财务造假以来，中国证监会第一时间对外表明严正立场，并就跨境监管合作事宜与美国证监会沟通，美国证监会作出了积极回应。中国证监会一向对跨境监管合作持积极态度，支持境外证券监管机构查处其辖区内上市公司财务造假行为。在国际证监会组织（IOSCO）多边备忘录等合作框架下，中国证监会已向多家境外监管机构提供23家境外上市公司相关审计工作底稿，其中向美国证监会和美国公众公司会计监督委员会（PCAOB）提供的共计14家。此外，2019年10月中美双方对香港会计师事务所审计的、存放在中国内地的在美上市公司审计工作底稿调取事宜也达成了共识，目前合作渠道是畅通的。”,0,0,2,04月27日
142,143,财经网,:【#证监会回应瑞幸咖啡财务造假事件#：支持境外证券监管机构查处其辖区内上市公司财务造假行为】中国证监会有关负责人表示，自瑞幸咖啡自曝财务造假以来，中国证监会第一时间对外表明严正立场，并就跨境监管合作事宜与美国证监会沟通，美国证监会作出了积极回应。中国证监会一向对跨境监管合作持积极态度，支持境外证券监管机构查处其辖区内上市公司财务造假行为。在国际证监会组织多边备忘录等合作框架下，中国证监会已向多家境外监管机构提供23家境外上市公司相关审计工作底稿。http://t.cn/A6AzBfAF,93,71,37,04月27日
143,144,深蓝财经,:【中国证监会有关负责人就瑞幸咖啡财务造假事件答记者问】证监会表示，自瑞幸咖啡自曝财务造假以来，中国证监会第一时间对外表明严正立场，并就跨境监管合作事宜与美国证监会沟通，美国证监会作出了积极回应。中国证监会一向对跨境监管合作持积极态度，支持境外证券监管机构查处其辖区内上市公司财务造假行为。http://t.cn/A6Az1xIk,6,2,9,04月27日
144,145,山东星火投资,:最近远离业绩差 财务造假的个股！已经上升到国家高度了！瑞幸咖啡的事件已经让国家的形象受损了！所以国家要严肃处理业绩造假 垃圾股了！创业板注册制的试点 就是一个开始！在市场资金总量不变的情况下，资金远离垃圾股 仙股后，资金会向一些业绩突出个股倾斜！对于咱们投资者来说，在这个市场玩过几年的都知道，或者说都有一个疑问，就是有很多业绩不错 但是股价就是不涨的票，以后这种情况应该不会很多了！短期是利空 长期利好！但是对创投和券商绝对是利好！http://t.cn/R2WxT6z,3,0,0,04月27日
145,146,湯湯粉兒Stephanie,:《突发！瑞幸咖啡北京总部现工商执法车辆 两拨执法人员进入公司总部》在市场流传多个“被调查”的版本后，瑞幸咖啡财务造假事件再一次被推向舆论漩涡中。http://t.cn/A6AzWbbc,0,0,0,04月27日
146,147,坚持每天跑步,:#证监会回应瑞幸咖啡财务造假事件#瑞幸咖啡财务造假事件性质恶劣、教训深刻，应依法严厉惩处。证监会终于要做点事情了，支持一查到底，并严惩大股东及相关利益团体！,1,0,0,04月27日
147,148,随风漂泊的一叶孤舟,:每经记者：赵雯琪    每经编辑：王丽娜在市场流传多个“被调查”的版本后，瑞幸咖啡财务造假事件再一次被推向舆论漩涡中。瑞幸咖啡总部停车场现工商执法车辆图片来源：每经记者 赵雯琪 摄4月27日16:30，《每日经济新闻》记者在瑞幸咖啡北京总部看到，总部门口停有一辆工商执法车辆，两名工商执法人员进入神州优车集团总部进行调查，随后又有另一批身着制服的执法人员进入公司总部。执法人员进入瑞幸咖啡北京总部图片...http://t.cn/A6AzV8jo,0,0,0,04月27日
148,149,Floraaaa123,#《财经》原创#【中国监管部门调查瑞幸财务造假，触及中概股“监管死角”】http://t.cn/A6AzLHsL据《财经》记者了解，过去一段时间，中国证监会国际部已经牵头对瑞幸事件做了大量的调查工作，但对瑞幸的核查涉及方方面面，不只是证监会一家在采取行动。另有报道称，中国的国家市场监督管理总局的工作人员，于4月26日对瑞幸的厦门总部进行了调查。对此，瑞幸咖啡方面未予以回应。,0,0,0,04月27日
149,150,财经新媒体,#《财经》原创#【中国监管部门调查瑞幸财务造假，触及中概股“监管死角”】http://t.cn/A6AzLHsL据《财经》记者了解，过去一段时间，中国证监会国际部已经牵头对瑞幸事件做了大量的调查工作，但对瑞幸的核查涉及方方面面，不只是证监会一家在采取行动。另有报道称，中国的国家市场监督管理总局的工作人员，于4月26日对瑞幸的厦门总部进行了调查。对此，瑞幸咖啡方面未予以回应。,2,1,0,04月27日
150,151,每日经济新闻,:#两拨执法人员进入瑞幸总部#【突发！#瑞幸咖啡北京总部现工商执法车辆#两拨执法人员进入公司总部】在市场流传多个“被调查”的版本后，瑞幸咖啡财务造假事件再一次被推向舆论的漩涡中。4月27日下午16:30，《每日经济新闻》记者在瑞幸咖啡北京总部门口看见停有一辆工商执法车辆，两名工商执法人员进入神州优车集团总部进行调查，随后又有另一批身着制服的执法人员进入公司总部。就在今天（4月27日）上午，《每日经济新闻》记者在北京总部走访时发现，位于集团一楼的瑞幸咖啡门店正常营业，少数内部员工在咖啡店内。当记者就网络传言向安保人员和瑞幸员工核实时，后者均表示这两天公司没有网传工商、公安人员进入，没有异常情况。就在下午三点，瑞幸咖啡在官方微博突然发布消息称：目前，公司正在积极配合市场监管部门对瑞幸咖啡经营情况相关工作的了解。公司及全国门店运营正常。截至记者发稿，执法调查组还未离开，记者将持续保持关注。（每日经济新闻；CK）,30,11,6,04月27日
151,152,财经热门事,:【#财经#】依法严惩！银保监会：瑞幸咖啡财务造假事件性质恶劣http://t.cn/A6A7mncx,0,0,0,04月27日
152,153,微博热搜,:【瑞幸咖啡独立董事辞职 ：审计委员会只剩3名独董】瑞幸咖啡在周四向美国证券交易委员(SEC)提交文件称，2020年4月21日，公司收到了独立董事托马斯·迈耶(Thomas P. Meier)的辞职信。迈耶在信中称，他辞去独立董事和董事会下属审计委员会职务，立即生效。在迈耶辞职后，瑞幸咖啡审计委员会还剩下三名独立董事。目前，瑞幸咖啡股票仍处于停牌状态。4月22日，中国银行保险监督管理委员会副主席曹宇就“瑞幸咖啡财务造假事件”作出回应：“瑞幸咖啡财务造假事件性质恶劣、教训深刻，银保监会将坚决支持、积极配合主管部门依法严厉惩处。”,0,0,0,04月27日
153,154,弹指吸金,:瑞幸咖啡财务造假提升到某院级别处理了，这一次处罚力度自然非同以往。美国那边借着事件直接声明，所有中概股都禁止投资，来自中国的数据都是假的，叠加疫情数据特殊时期，我们必须要严厉处罚，才能挽回国际声誉。我们造假了几十年，最后还是靠着美帝压迫我们才能监管，哎我们小散户可怜啊，躲避权贵屠刀，还得感谢川建国。,0,0,0,04月27日
154,155,财经那事儿,:银保监会：#瑞幸#咖啡财务造假事件性质恶劣，但根据最近消息，#瑞幸总部门店仍正常营业#财经那事儿的微博视频,1,0,0,04月27日
155,156,杨万哩论股-实盘指导,":#证监会回应瑞幸咖啡财务造假事件##瑞幸总部门店仍正常营业#1.瑞幸是在美国上市的,财务造假,更多地适用美国法律进行规制,中国法律分析的再多也用不上。 2.从一个老百姓的角度,资本市场离我们太远,我更关心瑞幸1.8折券能",0,0,0,04月27日
156,157,扬万理论股-实战指导,":#证监会回应瑞幸咖啡财务造假事件##瑞幸总部门店仍正常营业#1.瑞幸是在美国上市的,财务造假,更多地适用美国法律进行规制,中国法律分析的再多也用不上。 2.从一个老百姓的角度,资本市场离我们太远,我更关心瑞幸1.8折券能",0,0,0,04月27日
157,158,董麦森,:银保监会副主席曹宇：瑞幸咖啡财务造假事件性质恶劣、教训深刻，银保监会将坚决支持、积极配合主管部门依法严厉惩处!,0,0,2,04月27日
158,159,FM953股市广播,:#市场动态#【证监会严打财务造假 30家拟IPO企业撤退】从对瑞幸咖啡财务造假事件强烈谴责到严打境内上市公司财务造假，证监会近日对上市公司财务造假违法行为重磅发声：下一步，证监会将重拳打击上市公司财务造假、欺诈等恶性违法行为，从严、从重、从快追究相关机构和人员的责任。http://t.cn/A6A7Iogh,0,0,0,04月27日
159,160,无痕阅盘1314,:【证监会调查组已入驻瑞幸 行使长臂管辖权】财联社4月27日讯，据腾讯新闻，中国证监会目前已经派驻调查组进驻深陷财务造假丑闻的瑞幸咖啡多日。此外，多位审计人员正在对瑞幸的财务状况进行审计。一位接近证监会的人士表示，2020年3月1日起施行的经修订后的《中华人民共和国证券法》，赋予证监会“长臂管辖”权：在中华人民共和国境外的证券发行和交易活动，扰乱中华人民共和国境内市场秩序，损害境内投资者合法权益的，依照本法有关规定处理并追究法律责任。#瑞幸咖啡##证监会##证监会回应瑞幸咖啡财务造假事件#,1,0,0,04月27日
160,161,ChChCherry_Bomb,:认真的吗？有功夫长臂管辖权没工夫查查自己监管下那么多的造假企业啊？呵呵#证监会回应瑞幸咖啡财务造假事件#,0,0,0,04月27日
161,162,全天候科技,:【 媒体：SEC已与中国证监会就联合调查瑞幸财务造假进行沟通】据《财经涂鸦》消息，在瑞幸4月2日自我披露财务造假后不久，美国证券交易委员会（SEC）就已向中国证监会发函，与证监会就双方配合对瑞幸咖啡进行彻查一事进行沟通。在4月22日上午举行的国新办新闻发布会上，中国银行保险监督管理委员会副主席曹宇就“瑞幸咖啡财务造假事件”作出回应：“瑞幸咖啡财务造假事件性质恶劣、教训深刻，银保监会将坚决支持、积极配合主管部门依法严厉惩处。”知情人士表示，打击财务造假，是当前相关部门工作的重中之重，将进一步加强对上市公司的监管，以及对财务造假的处罚力度。,2,1,2,04月27日
162,163,八组兔区大神,:#瑞幸#【#瑞幸咖啡独立董事辞职#小蓝杯如何从“民族之光”到中概股“民族之殇”】此前曾遭浑水做空的瑞幸咖啡自曝财务造假22亿，或将承担巨额赔偿及刑事责任。为了让你成为一名合格的吃瓜群众，五环君给你讲讲瑞幸造假事件背后必须了解的商业常识 。五环短视频的微博视频,1,0,0,04月27日
163,164,nubk易碎双腔龙,【#瑞幸咖啡独立董事辞职#审计委员会只剩3名独董,0,0,0,04月27日
164,165,国联投资客,:瑞幸咖啡财务造假事件，直接打击了中概股，同时也波及到A股市场。这件事的发生将会深刻影响中国股市的生态环境变化。,1,0,0,04月27日
165,166,myohmyhuaye,:【传SEC已与中国证监会就联合调查瑞幸财务造假进行沟通，处罚力度可能超过市场想象】在瑞幸4月2日自我披露财务造假后不久，美国证券交易委员会（SEC）就已向中国证监会发函，与证监会就双方配合对瑞幸咖啡进行彻查一事进行沟通。在过去三周，由证监会国际部牵头，并联合多个部门，已经对“瑞幸事件”做了大量调查工作。知情人士称，目前处罚方案还在讨论中，处罚力度可能超过市场想象。（财经涂鸦）,0,0,0,04月26日
166,167,魅力柘城,:#瑞幸#咖啡财务造假、股价暴跌80%。小调查：瑞幸咖啡此次事件后你怎么看？,17,0,0,04月27日
167,168,欧阳秋叶,:证监会调查组已入驻瑞幸，行使长臂管辖权。4月22日，银保监会副主席曹宇称：“瑞幸咖啡财务造假事件性质恶劣、教训深刻，银保监会将坚决支持、积极配合主管部门依法严厉惩处。”2020年3月1日起，《中华人民共和国证券法》赋予证监会“长臂管辖”权：在中华人民共和国境外的证券发行和交易活动，扰乱中华人民共和国境内市场秩序，损害境内投资者合法权益的，依照本法有关规定处理并追究法律责任。瑞幸IPO包括二次配售时有国内投资机构参与，国内投资者也有一些。4月27日，腾讯新闻《一线》从相关人士处获悉，中国证监会目前已经派驻调查组进驻深陷财务造假丑闻的瑞幸咖啡多日。此外，多位审计人员正在对瑞幸的财务状况进行审计。,25,2,5,04月27日
168,169,无痕阅盘1314,:【证监会调查组已入驻瑞幸 行使长臂管辖权】财联社4月27日讯，据腾讯新闻，中国证监会目前已经派驻调查组进驻深陷财务造假丑闻的瑞幸咖啡多日。此外，多位审计人员正在对瑞幸的财务状况进行审计。一位接近证监会的人士表示，2020年3月1日起施行的经修订后的《中华人民共和国证券法》，赋予证监会“长臂管辖”权：在中华人民共和国境外的证券发行和交易活动，扰乱中华人民共和国境内市场秩序，损害境内投资者合法权益的，依照本法有关规定处理并追究法律责任。#瑞幸咖啡##证监会##证监会回应瑞幸咖啡财务造假事件#,1,0,0,04月27日
169,170,ChChCherry_Bomb,:认真的吗？有功夫长臂管辖权没工夫查查自己监管下那么多的造假企业啊？呵呵#证监会回应瑞幸咖啡财务造假事件#,0,0,0,04月27日
170,171,全天候科技,:【 媒体：SEC已与中国证监会就联合调查瑞幸财务造假进行沟通】据《财经涂鸦》消息，在瑞幸4月2日自我披露财务造假后不久，美国证券交易委员会（SEC）就已向中国证监会发函，与证监会就双方配合对瑞幸咖啡进行彻查一事进行沟通。在4月22日上午举行的国新办新闻发布会上，中国银行保险监督管理委员会副主席曹宇就“瑞幸咖啡财务造假事件”作出回应：“瑞幸咖啡财务造假事件性质恶劣、教训深刻，银保监会将坚决支持、积极配合主管部门依法严厉惩处。”知情人士表示，打击财务造假，是当前相关部门工作的重中之重，将进一步加强对上市公司的监管，以及对财务造假的处罚力度。,2,1,2,04月27日
171,172,八组兔区大神,:#瑞幸#【#瑞幸咖啡独立董事辞职#小蓝杯如何从“民族之光”到中概股“民族之殇”】此前曾遭浑水做空的瑞幸咖啡自曝财务造假22亿，或将承担巨额赔偿及刑事责任。为了让你成为一名合格的吃瓜群众，五环君给你讲讲瑞幸造假事件背后必须了解的商业常识 。五环短视频的微博视频,1,0,0,04月27日
172,173,nubk易碎双腔龙,【#瑞幸咖啡独立董事辞职#审计委员会只剩3名独董,0,0,0,04月27日
173,174,myohmyhuaye,:【传SEC已与中国证监会就联合调查瑞幸财务造假进行沟通，处罚力度可能超过市场想象】在瑞幸4月2日自我披露财务造假后不久，美国证券交易委员会（SEC）就已向中国证监会发函，与证监会就双方配合对瑞幸咖啡进行彻查一事进行沟通。在过去三周，由证监会国际部牵头，并联合多个部门，已经对“瑞幸事件”做了大量调查工作。知情人士称，目前处罚方案还在讨论中，处罚力度可能超过市场想象。（财经涂鸦）,0,0,0,04月26日
174,175,愚人妙音,:中行原油宝事件，瑞幸咖啡财务造假事件，一季度报表不好，都是最近的利空消息，都对a股的风险偏好造成影响,3,0,3,04月26日
175,176,合加盟,:【财务造假事件已近一个月 瑞幸咖啡大部分门店正常营业中】近日，杭州瑞幸咖啡绿地长乐店贴出了歇业公告，公告表示，因设备维修和线路改造所以暂停营业。尽管如此，停业一事依然引发了不少猜测。而距长乐店200米左右的瑞幸咖啡杭州绿地中央店内，经营如常。店员表示造假风波没有影响到门店，员工工资正常，甚至还会提前发放。目前，杭州瑞幸咖啡大部分门店正常营业中。详情阅读：http://t.cn/A6AvifvO,0,0,0,04月26日
176,177,穿xV拖鞋的大猫,【#瑞幸咖啡独立董事辞职#审计委员会只剩3名独董,0,0,0,04月26日
177,178,战神钟灵毓秀,:十年后，中概股信任危机似乎再度爆发，新一轮回A热潮已在酝酿中？瑞幸咖啡财务造假事件，成为中概...http://t.cn/A6AvZOrG,0,0,0,04月26日
178,179,用户6055651629,:发表了博文《瑞幸(LK.US)造假引“神州系”连锁反应陆正耀商业巨轮渐沉》　　受瑞幸咖啡财务造假事件影响，神州优车已被停牌，而另一家神州系上市公司，神州租车股价已腰斩，且在昨日，接连被携程和吉利否认有瑞幸(LK.US)造假引“神州系”连锁反应陆正耀商业巨轮渐沉,0,0,0,04月26日
179,180,黄斌汉,:发表了博文《黄斌汉：讲真？慌的一比！》瑞幸咖啡造假事件！相关余波开始出现！周末的财经头条都是严打财务造假相关。一般来说，相关公司错了就错了，按规则进行是正常的。但在消息面产生的影响却又是另一回事。好在黄斌汉：讲真？慌的一比！,1,0,0,04月26日
180,181,网红写真,:#瑞幸独立董事递交辞职信##小贴士#在瑞幸4月2日自我披露财务造假后不久，美国证券交易委员会(SEC)就已向中国证监会发函，与证监会就双方配合对瑞幸咖啡进行彻查一事进行沟通。4月22日，中国银行保险监督管理委员会副主席曹宇就“瑞幸咖啡财务造假事件”作出回应：“瑞幸咖啡财务造假事件性质恶劣、教训深刻，银保监会将坚决支持、积极配合主管部门依法严厉惩处。”,0,0,0,04月26日
181,182,绝对领域JK,:#瑞幸独立董事递交辞职信##小贴士#在瑞幸4月2日自我披露财务造假后不久，美国证券交易委员会(SEC)就已向中国证监会发函，与证监会就双方配合对瑞幸咖啡进行彻查一事进行沟通。4月22日，中国银行保险监督管理委员会副主席曹宇就“瑞幸咖啡财务造假事件”作出回应：“瑞幸咖啡财务造假事件性质恶劣、教训深刻，银保监会将坚决支持、积极配合主管部门依法严厉惩处。”,0,0,0,04月26日
182,183,潜龙起航,:瑞幸咖啡虚增22亿营业额产生的财务造假事件，使得在美上市的中概股被美国相关部门一棍子全打翻，以后再去美IPO的难度陡然增大。同时对中国上市公司，以及未上市的一些企业信誉产生了严重影响，可谓陆正耀这一颗老鼠屎坏了中国资本市场全锅的汤。A股“打假”风暴将至！证监会点名4家“毒瘤” 什么样的公司有财务造假嫌疑？】本周五(24日)晚间，证监会再次发声，将严厉打击上市公司财务造假，并点名索菱股份、龙力生物、东方金钰、藏格控股四家财务造假的上市公司，其措辞之严厉、态度之坚决跃然纸上。,1,1,1,04月26日
183,184,大鳄吞金,:#商业#依法严惩！银保监会：瑞幸咖啡财务造假事件性质恶劣 大鳄吞金的微博视频,1,0,0,04月25日
184,185,马牧之,:【证监会祭“利剑” 严打财务造假 22家上市公司被立案调查 点名这4家企业】从对瑞幸咖啡财务造假事件强烈谴责，到严打境内上市公司财务造假，证监会从严从重从快惩治相关主体，目的就是要提高上市公司质量，规范上市公司信息披露，压实中介责任，加大对大股东、实际控制人和高管人员的约束。http://t.cn/A6weH4GD,2,0,0,04月25日
185,186,益学杨凯,:瑞幸事件推进“打假”！证监会4月24日表态严厉打击上市公司财务造假，近一年多来，已有22家上市公司因财务造假被立案调查；18起典型案件领了罚单，6起财务造假涉嫌犯罪案件被移交公安机关。#瑞幸咖啡伪造交易22亿#,39,1,5,04月25日
186,187,晋安郡王,不懂就问，银饱监会和瑞幸咖啡有什么干系？是有贷款吗还是？究竟视频的秒拍视频,0,0,0,04月25日
187,188,秒拍秘书,:【#瑞幸咖啡独立董事辞职#小蓝杯如何从“民族之光”到中概股“民族之殇”】此前曾遭浑水做空的瑞幸咖啡自曝财务造假22亿，或将承担巨额赔偿及刑事责任。为了让你成为一名合格的吃瓜群众，五环君给你讲讲瑞幸造假事件背后必须了解的商业常识 。五环短视频的秒拍视频,2,3,1,04月25日
188,189,舒雍,:#瑞幸咖啡独立董事辞职#据凤凰网科技：瑞幸咖啡在周四向美国证券交易委员(SEC)提交文件称，2020年4月21日，公司收到了独立董事托马斯·迈耶(Thomas P. Meier)的辞职信。迈耶在信中称，他辞去独立董事和董事会下属审计委员会职务，立即生效。在迈耶辞职后，瑞幸咖啡审计委员会还剩下三名独立董事。目前，瑞幸咖啡股票仍处于停牌状态。4月22日，中国银行保险监督管理委员会副主席曹宇就“瑞幸咖啡财务造假事件”作出回应：“瑞幸咖啡财务造假事件性质恶劣、教训深刻，银保监会将坚决支持、积极配合主管部门依法严厉惩处。”,1,0,0,04月25日
189,190,网红领域,:#瑞幸董责险总限额2500万美元##小贴士#银保监会认为，瑞幸咖啡财务造假事件，性质恶劣、教训深刻。银保监会将坚决支持，积极配合主管部门，依法严厉惩处，对财务造假行为始终保持零容忍的态度，共同维护良好的市场环境。,0,0,0,04月25日
190,191,网红写真,:#瑞幸董责险总限额2500万美元##小贴士#银保监会认为，瑞幸咖啡财务造假事件，性质恶劣、教训深刻。银保监会将坚决支持，积极配合主管部门，依法严厉惩处，对财务造假行为始终保持零容忍的态度，共同维护良好的市场环境。,0,0,0,04月25日
191,192,太行翼翼,:以后会有“会计责任险”吗?据保险业内人士透露，瑞幸咖啡财务造假事件发生后，每天收到大量董责险的询价，可见这个险种在上市公司中引起了高度重视。前来问询的主要以A股上市公司为主，普遍关心的是董监高在任职期间所面临的风险及如何防范等问题。主动咨询董责险的A股上市公司数量同比增长300%。目前的现实，中小微企业的生存环境恶劣， 假账、两套账、偷逃骗税的现象屡见不鲜，虽然老板是始作俑者，但会计是直接经办者，老板是主要的直接收益者，出了事常会甩锅给会计。如何避险，会计需要不需要办理一份“会计责任险”?保险公司以后会推出这项创新业务吗？,0,0,0,04月25日
192,193,电商品牌报,:【#瑞幸咖啡独立董事辞职#小蓝杯如何从“民族之光”到中概股“民族之殇”】此前曾遭浑水做空的瑞幸咖啡自曝财务造假22亿，或将承担巨额赔偿及刑事责任。为了让你成为一名合格的吃瓜群众，五环君给你讲讲瑞幸造假事件背后必须了解的商业常识 。五环短视频的微博视频,49,121,23,04月25日
193,194,王华的天空,:上证报：据保险业内人士透露，瑞幸咖啡财务造假事件发生后，每天收到大量董责险的询价，可见这个险种在上市公司中引起了高度重视。前来问询的主要以A股上市公司为主，普遍关心的是董监高在任职期间所面临的风险及如何防范等问题。主动咨询董责险的A股上市公司数量同比增长300%。『【财经早餐】2020.04.25星期六』http://t.cn/A6weKfYF,1,0,0,04月25日
194,195,乡下老白菜,:我从来不看财报，只看一些主要指标。单个公司的财报都让我无法相信，所以我首先看行业平均情况，然后看个股的主要指标。如果偏差度不大，我认为基本属实，尤其是国企我就觉得水份就会少一些。据保险业内人士透露，瑞幸咖啡财务造假事件发生后，每天收到大量董责险的询价，可见这个险种在上市公司中引起了高度重视。前来问询的主要以A股上市公司为主，普遍关心的是董监高在任职期间所面临的风险及如何防范等问题。主动咨询董责险的A股上市公司数量同比增长300%。#白菜问答#,15,3,4,04月25日
195,196,东山数据,:瑞幸披露财务造假后不久，美国证券交易委员会(SEC)向中国证监会发函，就双方配合对瑞幸咖啡彻查一事沟通。在过去三周，由证监会国际部牵头，联合多个部门，对「瑞幸事件」做了大量调查工作。处罚方案还在讨论中，处罚力度可能超市场想象。,0,0,0,04月25日
196,197,茶麻弓,:【#瑞幸咖啡独立董事辞职#小蓝杯如何从“民族之光”到中概股“民族之殇”】此前曾遭浑水做空的瑞幸咖啡自曝财务造假22亿，或将承担巨额赔偿及刑事责任。为了让你成为一名合格的吃瓜群众，五环君给你讲讲瑞幸造假事件背后必须了解的商业常识 。五环短视频的微博视频,0,0,0,04月24日
197,198,达人,:【#瑞幸咖啡独立董事辞职#小蓝杯如何从“民族之光”到中概股“民族之殇”】此前曾遭浑水做空的瑞幸咖啡自曝财务造假22亿，或将承担巨额赔偿及刑事责任。为了让你成为一名合格的吃瓜群众，五环君给你讲讲瑞幸造假事件背后必须了解的商业常识 。五环短视频的微博视频,5,1,3,04月24日
198,199,云德律师事务所高律师,发布了头条文章：《#线上云德#疫情期间律师说|瑞幸咖啡财务造假事件证券欺诈法律问题解》#线上云德#疫情期间律师说|瑞幸咖啡财务造假事件证券欺诈法律问题解,0,0,0,04月24日
199,200,南充之声,:【#瑞幸咖啡独立董事辞职#小蓝杯如何从“民族之光”到中概股“民族之殇”】此前曾遭浑水做空的瑞幸咖啡自曝财务造假22亿，或将承担巨额赔偿及刑事责任。为了让你成为一名合格的吃瓜群众，五环君给你讲讲瑞幸造假事件背后必须了解的商业常识 。五环短视频的微博视频,1,0,0,04月24日
200,201,东方网1站视频,:【#瑞幸咖啡独立董事辞职#小蓝杯如何从“民族之光”到中概股“民族之殇”】此前曾遭浑水做空的瑞幸咖啡自曝财务造假22亿，或将承担巨额赔偿及刑事责任。为了让你成为一名合格的吃瓜群众，五环君给你讲讲瑞幸造假事件背后必须了解的商业常识 。@东方网五环短视频的微博视频,0,0,0,04月24日
201,202,定时微博小助手,:【#瑞幸咖啡独立董事辞职#小蓝杯如何从“民族之光”到中概股“民族之殇”】此前曾遭浑水做空的瑞幸咖啡自曝财务造假22亿，或将承担巨额赔偿及刑事责任。为了让你成为一名合格的吃瓜群众，五环君给你讲讲瑞幸造假事件背后必须了解的商业常识 。五环短视频的微博视频,14,1,7,04月24日
202,203,快递生态圈赵小敏,:【#瑞幸咖啡独立董事辞职#小蓝杯如何从“民族之光”到中概股“民族之殇”】此前曾遭浑水做空的瑞幸咖啡自曝财务造假22亿，或将承担巨额赔偿及刑事责任#瑞幸咖啡伪造交易22亿#。为了让你成为一名合格的吃瓜群众，给你讲讲瑞幸造假事件背后必须了解的商业常识 。五环短视频的微博视频,0,0,0,04月24日
203,204,厦门百姓,:#瑞幸咖啡独立董事辞职#瑞幸咖啡财务造假事件，总是要有人出来担责，这个会是谁？,0,0,1,04月24日
204,205,商界BUSINESS,:【#瑞幸咖啡独立董事辞职#小蓝杯如何从“民族之光”到中概股“民族之殇”】此前曾遭浑水做空的瑞幸咖啡自曝财务造假22亿，或将承担巨额赔偿及刑事责任。为了让你成为一名合格的吃瓜群众，五环君给你讲讲瑞幸造假事件背后必须了解的商业常识 。五环短视频的微博视频,1,1,1,04月24日
205,206,一字招财喵,【#瑞幸咖啡独立董事辞职#：审计委员会只剩3名独董】瑞幸咖啡在周四向美国证券交易委员(SEC)提交文件称，2020年4月21日，公司收到了独立董事托马斯·迈耶(Thomas P. Meier)的辞职信。迈耶在信中称，他辞去独立董事和董事会下属审计委员会职务，立即生效。在迈耶辞职后，瑞幸咖啡审计委员会还剩下三名独立董事。目前，瑞幸咖啡股票仍处于停牌状态。4月22日，中国银行保险监督管理委员会副主席曹宇就“瑞幸咖啡财务造假事件”作出回应：“瑞幸咖啡财务造假事件性质恶劣、教训深刻，银保监会将坚决支持、积极配合主管部门依法严厉惩处。”,0,0,0,04月24日
206,207,橙报官微,:#每日热议#热议一@央视新闻【#银保监会回应瑞幸咖啡事件#：性质恶劣 将坚决支持、积极配合主管部门依法严厉惩处】中国银保监会副主席曹宇今日在国新办新闻发布会上表示，瑞幸咖啡财务造假事件性质恶劣、教训深刻，银保监会将坚决支持、积极配合主管部门依法严厉惩处，对财务造假行为始终保持零容忍的态度，共同维护好良好的市场环境。曹宇说，据我们了解，目前瑞幸咖啡在相关银行机构有信贷关系，但是授信额度不大，真正的贷款余额量更小，我们已督促相关银行加强风险监测和贷后管理。关于董责险的问题，瑞幸咖啡在上市前买了董责险，保单共有4层，总限额2500万美元，涉及境内外十几家保险公司。有的保险公司对这项业务还做了再保分出。据了解，目前保险公司已经收到了瑞幸咖啡的理赔申请，鉴于案情比较复杂，相关调查还在进行中，有关理赔工作还存在着一定不确定性。我们将督促相关保险公司依照保单的合同规定依法合规的妥善处理。,0,0,0,04月24日
207,208,新浪科技,:【#瑞幸咖啡独立董事辞职#小蓝杯如何从“民族之光”到中概股“民族之殇”】此前曾遭浑水做空的瑞幸咖啡自曝财务造假22亿，或将承担巨额赔偿及刑事责任。为了让你成为一名合格的吃瓜群众，五环君给你讲讲瑞幸造假事件背后必须了解的商业常识 。五环短视频的微博视频,217,58,40,04月24日
208,209,粤港澳-大湾区,:#瑞幸咖啡独立董事辞职#中国银行保险监督管理委员会副主席曹宇就“瑞幸咖啡财务造假事件”作出回应：“瑞幸咖啡财务造假事件性质恶劣、教训深刻，银保监会将坚决支持、积极配合主管部门依法严厉惩处。”,0,0,0,04月24日
209,210,深圳人不知道的深圳事,【#瑞幸咖啡独立董事辞职#：审计委员会只剩3名独董】瑞幸咖啡在周四向美国证券交易委员(SEC)提交文件称，2020年4月21日，公司收到了独立董事托马斯·迈耶(Thomas P. Meier)的辞职信。迈耶在信中称，他辞去独立董事和董事会下属审计委员会职务，立即生效。在迈耶辞职后，瑞幸咖啡审计委员会还剩下三名独立董事。目前，瑞幸咖啡股票仍处于停牌状态。4月22日，中国银行保险监督管理委员会副主席曹宇就“瑞幸咖啡财务造假事件”作出回应：“瑞幸咖啡财务造假事件性质恶劣、教训深刻，银保监会将坚决支持、积极配合主管部门依法严厉惩处。”,0,0,0,04月24日
210,211,如来天眼观,:#瑞幸咖啡独立董事辞职#不仅审计委员会辞职，所有的人都应该辞职，而且还要被追究责任。瑞幸咖啡股票仍处于停牌状态，这是必然的，但停牌还是损失轻的，那只是钱的问题。而更让人担心的，是这个事件带来的多米诺骨牌，就说4月22日，中国银行保险监督管理委员会副主席曹宇就“瑞幸咖啡财务造假事件”作出回应：“瑞幸咖啡财务造假事件性质恶劣、教训深刻，银保监会将坚决支持、积极配合主管部门依法严厉惩处。”,2,1,0,04月24日
